Customer ID,Age,Gender,Location,Income,Products Purchased/Interested In
685,41,Male,Rural,75395,Mortgage
686,50,Female,Suburban,35802,Mortgage
687,37,Male,Rural,50350,Investment Products
688,44,Female,Urban,56472,Investment Products
689,32,Male,Suburban,43324,Savings Account
690,50,Male,Rural,49597,Investment Products
691,69,Male,Rural,65500,Savings Account
692,24,Female,Rural,58656,Mortgage
693,51,Male,Rural,33825,Mortgage
694,62,Female,Suburban,27917,Savings Account
695,77,Male,Urban,34217,Investment Products
696,75,Male,Rural,50024,Savings Account
697,68,Male,Urban,46801,Savings Account
698,63,Male,Rural,33360,Investment Products
699,59,Female,Rural,38036,Savings Account
700,22,Male,Rural,19599,Savings Account
701,75,Male,Urban,58357,Savings Account
702,47,Female,Urban,49199,Savings Account
703,45,Male,Urban,24804,Credit Card
704,35,Female,Suburban,50572,Mortgage
705,53,Female,Urban,76852,Mortgage
706,20,Male,Suburban,35201,Investment Products
707,38,Male,Suburban,76302,Savings Account
708,63,Female,Urban,43530,Mortgage
709,75,Female,Rural,53956,Savings Account
710,33,Female,Rural,51955,Credit Card
711,73,Female,Suburban,78030,Credit Card
712,54,Female,Rural,53168,Investment Products
713,59,Female,Rural,27161,Mortgage
714,80,Female,Suburban,23780,Investment Products
715,22,Female,Urban,19341,Credit Card
716,67,Male,Suburban,15760,Savings Account
717,68,Female,Urban,50922,Credit Card
718,31,Male,Urban,30832,Savings Account
719,48,Male,Suburban,48383,Mortgage
720,63,Female,Rural,35922,Savings Account
721,41,Female,Urban,34584,Mortgage
722,52,Male,Suburban,40383,Mortgage
723,53,Male,Suburban,64071,Investment Products
724,27,Female,Suburban,68582,Savings Account
725,44,Female,Urban,57423,Mortgage
726,73,Female,Rural,30203,Mortgage
727,44,Female,Rural,62872,Credit Card
728,72,Male,Suburban,63777,Credit Card
729,40,Male,Urban,55492,Investment Products
730,30,Male,Rural,37927,Investment Products
731,33,Male,Suburban,64177,Savings Account
732,52,Male,Rural,58456,Savings Account
733,44,Male,Rural,-12337,Mortgage
734,69,Male,Urban,62889,Credit Card
735,56,Female,Suburban,11725,Mortgage
736,64,Female,Rural,63271,Savings Account
737,34,Female,Rural,46918,Savings Account
738,79,Female,Urban,73872,Investment Products
739,78,Male,Urban,48036,Credit Card
740,65,Male,Rural,32267,Mortgage
741,76,Female,Urban,47052,Credit Card
742,58,Male,Urban,71196,Investment Products
743,18,Male,Suburban,50524,Savings Account
744,28,Male,Suburban,47713,Investment Products
745,29,Male,Rural,64871,Savings Account
746,31,Female,Rural,54207,Credit Card
747,25,Female,Rural,49881,Investment Products
748,48,Female,Urban,77321,Credit Card
749,24,Female,Suburban,81102,Mortgage
750,63,Male,Rural,62266,Credit Card
751,71,Female,Suburban,44280,Mortgage
752,48,Male,Urban,79938,Savings Account
753,33,Female,Suburban,73662,Credit Card
754,59,Male,Urban,64377,Credit Card
755,56,Female,Rural,25678,Mortgage
756,71,Male,Urban,52813,Investment Products
757,61,Male,Urban,35126,Mortgage
758,36,Male,Urban,46819,Mortgage
759,25,Male,Urban,54801,Savings Account
760,46,Male,Rural,52003,Credit Card
761,19,Male,Suburban,40496,Investment Products
762,59,Male,Rural,75459,Investment Products
763,20,Male,Rural,16077,Credit Card
764,68,Male,Urban,64603,Investment Products
765,46,Female,Rural,12850,Mortgage
766,32,Female,Urban,57651,Savings Account
767,55,Female,Suburban,32261,Credit Card
768,45,Female,Urban,67566,Savings Account
769,72,Female,Suburban,51729,Mortgage
770,54,Male,Rural,54954,Mortgage
771,49,Female,Urban,29634,Savings Account
772,47,Female,Suburban,36908,Investment Products
773,68,Male,Rural,54144,Investment Products
774,78,Female,Suburban,61671,Investment Products
775,64,Female,Urban,108581,Savings Account
776,47,Male,Suburban,54457,Investment Products
777,68,Female,Suburban,69520,Investment Products
778,51,Female,Suburban,18861,Savings Account
779,30,Male,Rural,23402,Savings Account
780,50,Male,Suburban,42890,Savings Account
781,59,Male,Suburban,26051,Investment Products
782,34,Male,Suburban,79727,Savings Account
783,20,Female,Suburban,41795,Mortgage
784,26,Female,Urban,77643,Investment Products
785,69,Female,Urban,79735,Savings Account
786,79,Male,Rural,50855,Savings Account
787,28,Female,Suburban,60035,Credit Card
788,66,Male,Rural,48878,Mortgage
789,44,Female,Suburban,60768,Mortgage
790,45,Male,Urban,59666,Investment Products
791,74,Female,Suburban,47527,Mortgage
792,74,Female,Rural,60099,Investment Products
793,19,Male,Suburban,84473,Savings Account
794,18,Male,Urban,64260,Investment Products
795,23,Male,Rural,56515,Savings Account
796,42,Female,Suburban,52495,Savings Account
797,52,Female,Urban,29746,Savings Account
798,33,Male,Suburban,29454,Credit Card
799,21,Male,Urban,56467,Savings Account
800,78,Male,Rural,22612,Savings Account
801,64,Male,Rural,34673,Investment Products
802,55,Female,Suburban,75630,Credit Card
803,61,Male,Urban,88284,Savings Account
804,37,Male,Rural,16680,Savings Account
805,42,Female,Suburban,82532,Credit Card
806,24,Female,Suburban,45771,Savings Account
807,38,Male,Suburban,49699,Investment Products
808,24,Female,Urban,47731,Investment Products
809,46,Male,Suburban,71610,Savings Account
810,69,Female,Urban,17846,Investment Products
811,24,Female,Suburban,59123,Savings Account
812,20,Male,Urban,31102,Mortgage
813,46,Female,Suburban,61415,Savings Account
814,46,Male,Suburban,80855,Savings Account
815,56,Male,Urban,49991,Savings Account
816,55,Female,Rural,57483,Mortgage
817,77,Female,Rural,58191,Credit Card
818,23,Male,Rural,34008,Credit Card
819,63,Female,Urban,80232,Savings Account
820,27,Female,Rural,84129,Credit Card
821,54,Female,Suburban,64035,Savings Account
822,72,Male,Urban,51465,Mortgage
823,31,Female,Rural,40762,Credit Card
824,39,Female,Suburban,37470,Mortgage
825,77,Male,Suburban,84216,Credit Card
826,49,Female,Urban,78288,Mortgage
827,35,Male,Rural,48726,Mortgage
828,53,Male,Suburban,18401,Investment Products
829,63,Male,Rural,-6640,Savings Account
830,69,Male,Suburban,28331,Savings Account
831,76,Female,Suburban,47387,Credit Card
832,26,Male,Urban,78013,Mortgage
833,80,Male,Rural,36966,Investment Products
834,43,Male,Suburban,60096,Investment Products
835,39,Female,Rural,76063,Credit Card
836,63,Male,Rural,52570,Savings Account
837,55,Male,Rural,47151,Investment Products
838,40,Male,Urban,23824,Mortgage
839,34,Male,Suburban,25950,Investment Products
840,43,Male,Rural,58321,Savings Account
841,64,Male,Urban,45981,Credit Card
842,73,Male,Rural,52450,Mortgage
843,55,Male,Urban,49054,Savings Account
844,19,Male,Rural,63282,Investment Products
845,23,Male,Rural,34306,Mortgage
846,24,Male,Rural,43288,Mortgage
847,30,Male,Urban,87923,Credit Card
848,44,Female,Urban,34004,Investment Products
849,28,Female,Suburban,44368,Investment Products
850,77,Male,Suburban,38212,Savings Account
851,72,Female,Urban,58895,Investment Products
852,32,Female,Suburban,70447,Mortgage
853,80,Female,Urban,40035,Investment Products
854,26,Male,Urban,41371,Credit Card
855,25,Female,Urban,44420,Investment Products
856,63,Female,Suburban,60596,Investment Products
857,23,Male,Rural,35212,Savings Account
858,65,Female,Suburban,42480,Credit Card
859,77,Female,Rural,2556,Savings Account
860,60,Female,Suburban,22365,Investment Products
861,21,Female,Rural,47751,Mortgage
862,28,Male,Rural,67957,Credit Card
863,68,Female,Urban,55901,Savings Account
864,75,Male,Suburban,28024,Credit Card
865,45,Female,Rural,21994,Mortgage
866,43,Female,Suburban,53493,Mortgage
867,21,Female,Urban,16943,Savings Account
868,79,Female,Urban,71318,Savings Account
869,32,Female,Rural,51277,Savings Account
870,36,Male,Urban,17853,Mortgage
871,23,Male,Suburban,30680,Investment Products
872,76,Male,Urban,35513,Credit Card
873,22,Female,Urban,34536,Savings Account
874,35,Male,Urban,20201,Investment Products
875,23,Female,Urban,32506,Investment Products
876,48,Male,Suburban,36311,Investment Products
877,42,Male,Suburban,35774,Credit Card
878,21,Male,Rural,72559,Mortgage
879,23,Female,Urban,52096,Investment Products
880,58,Male,Rural,30134,Credit Card
881,54,Female,Rural,43307,Savings Account
882,76,Male,Suburban,32408,Investment Products
883,67,Female,Urban,43999,Savings Account
884,73,Female,Urban,67510,Savings Account
885,42,Female,Suburban,55045,Mortgage
886,51,Female,Suburban,95712,Mortgage
887,36,Female,Suburban,57518,Investment Products
888,51,Female,Urban,31728,Mortgage
889,32,Female,Rural,66194,Credit Card
890,67,Female,Rural,71598,Investment Products
891,25,Female,Urban,71883,Investment Products
892,71,Female,Rural,28115,Savings Account
893,61,Male,Urban,47047,Investment Products
894,64,Female,Urban,72636,Mortgage
895,66,Male,Suburban,16305,Investment Products
896,70,Male,Urban,40011,Mortgage
897,51,Female,Suburban,21461,Savings Account
898,35,Male,Suburban,31348,Savings Account
899,47,Female,Rural,29750,Savings Account
900,30,Female,Suburban,75011,Credit Card
901,72,Male,Rural,45309,Credit Card
902,64,Female,Urban,32732,Mortgage
903,72,Male,Rural,29287,Credit Card
904,50,Male,Rural,52833,Mortgage
905,52,Male,Rural,49777,Investment Products
906,69,Male,Urban,76881,Investment Products
907,41,Female,Urban,60000,Savings Account
908,78,Female,Suburban,21364,Credit Card
909,43,Female,Urban,37420,Mortgage
910,64,Male,Suburban,71401,Mortgage
911,68,Female,Urban,37578,Credit Card
912,61,Male,Rural,84691,Mortgage
913,70,Male,Suburban,28034,Savings Account
914,59,Male,Urban,61452,Mortgage
915,64,Male,Urban,32775,Savings Account
916,18,Male,Urban,39808,Investment Products
917,30,Male,Rural,71971,Investment Products
918,72,Female,Suburban,47458,Credit Card
919,27,Female,Suburban,66269,Investment Products
920,36,Female,Suburban,59465,Credit Card
921,22,Male,Urban,65077,Mortgage
922,25,Male,Suburban,32236,Credit Card
923,21,Female,Suburban,45568,Credit Card
924,66,Female,Urban,58485,Investment Products
925,30,Female,Urban,33018,Savings Account
926,55,Male,Urban,82590,Savings Account
927,70,Female,Urban,34455,Credit Card
928,63,Female,Rural,43999,Credit Card
929,66,Male,Rural,29868,Investment Products
930,63,Male,Suburban,7133,Investment Products
931,36,Female,Rural,85938,Mortgage
932,69,Female,Urban,45913,Savings Account
933,67,Male,Rural,41041,Investment Products
934,25,Male,Urban,46025,Credit Card
935,44,Male,Rural,78397,Investment Products
936,67,Male,Urban,30697,Mortgage
937,64,Female,Suburban,63591,Investment Products
938,47,Female,Suburban,41524,Investment Products
939,21,Female,Rural,38066,Savings Account
940,28,Female,Urban,61341,Mortgage
941,38,Female,Suburban,69764,Investment Products
942,60,Male,Urban,39721,Credit Card
943,19,Male,Rural,34623,Credit Card
944,73,Female,Urban,26618,Credit Card
945,38,Male,Urban,72070,Savings Account
946,34,Female,Rural,38494,Savings Account
947,60,Female,Suburban,13017,Credit Card
948,68,Female,Rural,78199,Mortgage
949,46,Female,Urban,22602,Credit Card
950,44,Male,Rural,65589,Credit Card
951,41,Female,Rural,53668,Investment Products
952,70,Female,Urban,55758,Savings Account
953,66,Female,Rural,38312,Mortgage
954,20,Male,Suburban,57311,Mortgage
955,56,Female,Suburban,16644,Savings Account
956,27,Male,Rural,61760,Mortgage
957,20,Male,Urban,81140,Investment Products
958,70,Female,Rural,67680,Mortgage
959,62,Male,Rural,9609,Investment Products
960,59,Male,Suburban,30315,Credit Card
961,43,Female,Suburban,46244,Mortgage
962,78,Female,Urban,59738,Savings Account
963,71,Male,Urban,47866,Investment Products
964,54,Female,Urban,40135,Investment Products
965,44,Male,Rural,61906,Credit Card
966,22,Female,Rural,73283,Credit Card
967,59,Female,Rural,45354,Savings Account
968,28,Female,Rural,64578,Mortgage
969,30,Male,Urban,-1581,Credit Card
970,58,Male,Urban,31249,Investment Products
971,51,Male,Urban,43574,Investment Products
972,55,Female,Rural,40228,Investment Products
973,57,Male,Rural,56655,Investment Products
974,50,Female,Urban,70275,Investment Products
975,76,Female,Suburban,60133,Mortgage
976,51,Male,Urban,37555,Investment Products
977,44,Female,Rural,19544,Mortgage
978,53,Male,Rural,61139,Mortgage
979,43,Female,Urban,13236,Investment Products
980,68,Male,Suburban,63060,Savings Account
981,42,Female,Suburban,46231,Investment Products
982,36,Female,Rural,26483,Mortgage
983,38,Male,Rural,55745,Investment Products
984,48,Male,Rural,49942,Credit Card
985,46,Female,Urban,49268,Credit Card
986,26,Male,Rural,48315,Savings Account
987,36,Female,Rural,58390,Investment Products
988,43,Female,Rural,68488,Credit Card
989,42,Female,Suburban,59932,Mortgage
990,57,Female,Suburban,70242,Credit Card
991,60,Female,Rural,49117,Savings Account
992,77,Male,Suburban,82369,Mortgage
993,46,Male,Suburban,61422,Mortgage
994,42,Male,Suburban,39126,Savings Account
995,36,Female,Suburban,28122,Credit Card
996,21,Male,Urban,54115,Mortgage
997,62,Male,Suburban,23869,Credit Card
998,37,Male,Suburban,30532,Mortgage
999,63,Female,Suburban,54781,Savings Account
1000,72,Male,Suburban,37842,Investment Products
1,67,Male,Rural,21222,Credit Card
2,50,Female,Suburban,66026,Savings Account
3,29,Female,Rural,49933,Mortgage
4,41,Male,Rural,48061,Investment Products
5,77,Female,Rural,48082,Investment Products
6,42,Female,Suburban,57908,Savings Account
7,68,Female,Urban,48935,Mortgage
8,26,Female,Suburban,34530,Savings Account
9,71,Male,Suburban,21616,Mortgage
10,37,Female,Suburban,56069,Savings Account
11,20,Male,Rural,19635,Mortgage
12,68,Male,Rural,72394,Savings Account
13,46,Female,Rural,30922,Mortgage
14,56,Male,Urban,33007,Credit Card
15,74,Female,Urban,30362,Mortgage
16,64,Male,Urban,22738,Investment Products
17,61,Female,Urban,34548,Investment Products
18,51,Female,Suburban,44327,Mortgage
19,70,Male,Rural,3447,Mortgage
20,31,Female,Rural,1095,Investment Products
21,63,Male,Suburban,35682,Investment Products
22,51,Female,Suburban,67667,Savings Account
23,28,Male,Rural,23991,Investment Products
24,69,Male,Rural,48473,Credit Card
25,41,Male,Urban,78611,Credit Card
26,79,Male,Urban,23531,Investment Products
27,31,Female,Suburban,41232,Savings Account
28,69,Male,Rural,35136,Mortgage
29,64,Male,Rural,67839,Savings Account
30,48,Female,Urban,59277,Mortgage
31,18,Female,Urban,62353,Investment Products
32,61,Female,Rural,99928,Credit Card
33,25,Female,Suburban,82589,Investment Products
34,21,Female,Urban,48019,Credit Card
35,80,Male,Rural,45960,Savings Account
36,64,Male,Suburban,21023,Savings Account
37,18,Male,Rural,15716,Investment Products
38,49,Male,Rural,49007,Savings Account
39,26,Male,Rural,24012,Savings Account
40,21,Female,Suburban,62507,Investment Products
41,29,Female,Suburban,34165,Mortgage
42,41,Female,Rural,38341,Savings Account
43,38,Female,Rural,18946,Mortgage
44,19,Male,Suburban,92203,Savings Account
45,24,Female,Rural,65176,Mortgage
46,64,Female,Rural,35801,Investment Products
47,78,Male,Suburban,53022,Mortgage
48,22,Female,Urban,76461,Savings Account
49,60,Male,Suburban,31443,Savings Account
50,53,Female,Urban,88131,Investment Products
51,78,Male,Urban,29356,Investment Products
52,65,Male,Suburban,46452,Credit Card
53,40,Female,Urban,16992,Savings Account
54,48,Female,Rural,-770,Investment Products
55,56,Female,Suburban,70201,Savings Account
56,29,Female,Urban,51714,Mortgage
57,70,Female,Urban,15322,Investment Products
58,52,Male,Suburban,17187,Mortgage
59,73,Male,Suburban,72907,Savings Account
60,21,Female,Rural,46988,Mortgage
61,67,Female,Urban,78628,Investment Products
62,60,Female,Suburban,62731,Investment Products
63,18,Female,Urban,48668,Credit Card
64,24,Male,Urban,50646,Mortgage
65,51,Female,Urban,38898,Investment Products
66,80,Female,Suburban,51955,Mortgage
67,47,Female,Rural,48780,Investment Products
68,39,Female,Urban,66750,Credit Card
69,32,Female,Suburban,46731,Credit Card
70,70,Male,Urban,66471,Credit Card
71,40,Male,Rural,68412,Savings Account
72,45,Male,Urban,53615,Mortgage
73,21,Female,Rural,23740,Investment Products
74,67,Female,Suburban,46790,Credit Card
75,48,Female,Suburban,11878,Investment Products
76,57,Female,Suburban,25867,Savings Account
77,64,Female,Urban,64608,Credit Card
78,41,Male,Rural,59897,Investment Products
79,42,Female,Urban,49935,Credit Card
80,61,Female,Rural,43951,Investment Products
81,31,Male,Suburban,35211,Investment Products
82,50,Male,Urban,39743,Credit Card
83,50,Female,Suburban,69305,Credit Card
84,68,Female,Suburban,59533,Savings Account
85,72,Female,Rural,22575,Savings Account
86,67,Female,Rural,53977,Investment Products
87,43,Female,Rural,52799,Credit Card
88,27,Male,Urban,82973,Credit Card
89,55,Male,Suburban,14848,Credit Card
90,62,Male,Urban,34337,Mortgage
91,35,Female,Rural,69472,Credit Card
92,41,Female,Rural,27781,Credit Card
93,53,Female,Rural,97712,Investment Products
